Intercepto,Humidity3pm,Humidity9am,Cloud3pm,Cloud9am,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Pressure9am,Pressure3pm,MinTemp,Temp9am,Sunshine
-1.8039832313311779,0.986046787441707,0.14713442182270423,0.1890410020877211,-0.05111343158730838,0.15114174354639232,0.716336852427613,-0.10836904176045024,-0.19860755125029944,0.7324409612165124,-1.1484545723315063,-0.08461393103283411,0.18833451195438616,-0.5033913338216782
-1.7930096752189781,0.9799459068642243,0.14068699271193855,0.21394402334218088,-0.02993103341232564,0.1520511679220016,0.6926365806106654,-0.10608028551075886,-0.18492339886638803,0.7319567668655942,-1.1492458950264182,-0.0990315480354485,0.18745147195709916,-0.47180991669476957
-1.804395577132489,0.9666865042607272,0.14157387709625885,0.21186396802478222,-0.0585979406462338,0.13096693841011656,0.6679568403100182,-0.10101554567904399,-0.17974372582936002,0.6133103520785909,-1.037256280034376,-0.11841870324682123,0.22447091631424604,-0.5207083573233791
-1.829670931720878,0.9741564869264026,0.14779949366254183,0.2130176697853145,-0.04979690325461934,0.15326360718952453,0.6821910732215158,-0.09465196042805621,-0.1746586822469309,0.6837862623699786,-1.0932475281293248,-0.08859247086540142,0.21961003658855588,-0.5100071178782444
-1.8166902430991723,0.9747377235868303,0.15330558557298718,0.21294650956671182,-0.062212436889284094,0.15810818189169676,0.6948180342476604,-0.09062083318087039,-0.20776079801735584,0.6774432149178432,-1.100702038406233,-0.10467651275749384,0.23459717835581748,-0.5027208264917612
-1.8233399264319214,0.9796995148155071,0.14371233973085673,0.21013443767892823,-0.08155661081529324,0.1687988088118999,0.7095077662369601,-0.09754520665127683,-0.1930748085838768,0.7647093143139811,-1.1785513966400678,-0.09873141781368246,0.20720729619523415,-0.5463106559678607
-1.8257129721337229,0.9925390845175242,0.13664638762885153,0.21097934595453302,-0.07688295445466355,0.16880216020375471,0.6831791516982054,-0.08371070539157771,-0.19207378296453825,0.7323823530867005,-1.1557826676191842,-0.06421194641359536,0.16383489698450227,-0.5417850977829264
-1.8222096710527333,0.9986256540215125,0.144673321231614,0.184439701094776,-0.0426574508793229,0.137895125441523,0.6983205375557819,-0.08637019272910856,-0.2012141569709904,0.7275444503069767,-1.1558328296606815,-0.10739865888617561,0.22418031765461607,-0.5213238226353952
-1.8306663319731373,0.9571480388831392,0.12689105457578664,0.21433034688912345,-0.09647636766056479,0.1659755795770476,0.6929165364045135,-0.09075611086510585,-0.1690199303476485,0.7037868483855877,-1.1260276652266024,-0.04832076580696727,0.15214327923951437,-0.5415161480164413
-1.7956490074928206,0.9691684309650267,0.1166927112827081,0.21407426416849232,-0.10052290479869391,0.150886642286983,0.6398757106985036,-0.09815795185510029,-0.1664045510909718,0.7101075535554682,-1.141607105870123,-0.05494376153759595,0.15235859135844057,-0.5266294772985987
-1.8161555463509,0.9991329632413372,0.1406907125544527,0.2057707910261611,-0.06932477325549287,0.16634305882796932,0.6941706513011614,-0.10475568314270318,-0.1836048409490025,0.7451419861827412,-1.1649296908407243,-0.0984336387818471,0.2055776548278667,-0.5022681583090259
-1.8042670531620597,0.9758122787739876,0.14222635534066938,0.20250230064863758,-0.07963267296330488,0.15547549535451718,0.7077641043023842,-0.09632338348210114,-0.19921341193615016,0.7398732576347578,-1.1367954406884409,-0.08751964025459755,0.2053798856511948,-0.5205992626313798
-1.8175289155137808,0.9650122613131332,0.16151714838838327,0.18596127374933819,-0.05477071440973873,0.15588315752061457,0.7049882181247623,-0.08427173376175685,-0.2064166020416888,0.7531245212216938,-1.1772338360648407,-0.08032662307117146,0.18817609365382063,-0.5179748458530021
-1.8184048961647703,0.9908790771851006,0.11698039024633518,0.21420097046365671,-0.07084589772030385,0.15608033490610604,0.6916000593245092,-0.08949576771652858,-0.18825124663556142,0.728754955901934,-1.1412114786590355,-0.13930546498310814,0.234708601938786,-0.5264904662144467
-1.8122661395760997,0.945014553659202,0.14617289248361784,0.18130271090060543,-0.0776093421009252,0.15399010116791947,0.6626217759859108,-0.06933968186252491,-0.14509696343176276,0.7514082576116755,-1.1690985323035394,-0.06365783066235696,0.1579188154232608,-0.5492795856707384
-1.825650456664177,1.0289925037365024,0.12589083615571708,0.22549278243617174,-0.047894031045494556,0.14960544005643614,0.7054143326560399,-0.10044480682300319,-0.20861104376880416,0.7689249794349108,-1.1872559660532531,-0.05347976409177981,0.14874772763421246,-0.4738753086260982
-1.8405806449494662,0.993016088048847,0.14102573469254992,0.21174259941643742,-0.06055644838049685,0.17153632532200236,0.724686626663692,-0.1041912401349268,-0.20230191159021235,0.7290868749805764,-1.134872920811262,-0.10222731638854468,0.23364577046860605,-0.5218619358707918
-1.7965574517308556,0.9489518379895031,0.1503901326777053,0.21516412393208953,-0.08115969953854058,0.16681236323494156,0.7241225475207418,-0.1002942557017782,-0.21119614867412104,0.753437862128797,-1.1796890157931588,-0.10532018601068809,0.21435963727949764,-0.5367168670545911
-1.8381401473982721,0.9783530213493821,0.1682132666981835,0.19839080490111075,-0.10190498253461305,0.1459706392066094,0.6837447597631372,-0.08189841337342642,-0.1918116126310323,0.7324488696618526,-1.1503432277810988,-0.07300592320599458,0.186800005552695,-0.5479204288480394
-1.8087150581283546,0.9700808533025291,0.12562071905827193,0.1706114285202555,-0.07523126330815466,0.17850310495304558,0.6847122840409795,-0.09137223429049696,-0.19881129608498269,0.7249372146762907,-1.152642819179092,-0.07320049198469458,0.17206901343860193,-0.5628114422233619
-1.8188754930270863,0.9793439098514838,0.13785206588186802,0.18485783624815688,-0.07357200111725469,0.16416069191423105,0.7043453343680012,-0.09065770373934173,-0.20890402569045355,0.7014069037006403,-1.120527475352717,-0.10966076477706746,0.2218551838059059,-0.5441653036649814
-1.8156119460474849,0.9949571716764668,0.11086289347848678,0.22083192246496153,-0.05879384702850045,0.18713124007126278,0.678068651405128,-0.08910477765660622,-0.20907703687993856,0.7348794232805027,-1.1595625432815142,-0.06004576174948537,0.1399858857038101,-0.5013228125978132
-1.8059287313353831,0.9849300605053146,0.12505800164205041,0.22118517041463817,-0.04779110840503188,0.20044746726574814,0.7200773961778247,-0.09240755803241069,-0.2215861749290781,0.8305012309901378,-1.2439201201471717,-0.10457032019322836,0.19462942470295835,-0.47830888827495627
-1.821700944630082,0.9954031597524744,0.11794481336310798,0.2209428903729952,-0.07207509808248458,0.15545732211720245,0.6712445892882286,-0.07045798596027919,-0.2102944117046309,0.7774925840807405,-1.2079159209528394,-0.06036306034776429,0.15115510193900622,-0.5019521203903705
-1.8261509855939484,1.0016088633053348,0.1118452911909038,0.1868256153393808,-0.06381431230852554,0.15557752979198358,0.7100133711038698,-0.09983325726555645,-0.19370740836048062,0.6988569195500448,-1.1244705239317039,-0.08164689432112739,0.19888017013742723,-0.550505068981062
-1.8050233405813725,0.9814624062720801,0.14922589248234275,0.221396557532355,-0.07252174252988032,0.14845769149913635,0.6919134905577609,-0.10279968126501922,-0.21027415280770068,0.7546959239263599,-1.185280741481888,-0.11748107742125538,0.2165235353338771,-0.4991128040993898
